Order_Id,Type,Order_Date(DateOrders),Shipping_Date(DateOrders),Days_for_Shipment(scheduled),Days_for_Shipping(real),Delivery_Status,Late_Delivery_Risk,Shipping_Mode,Order_Item_Quantity,Order_Item_Discount_Rate,Product_Category_Id,Order_Region,Customer_Country,Customer_Segment,Delivery_Delay,On_Time_Delivery,Order_Month
75475,Transfer,2025-03-01,2025-02-01,4,6,Late delivery,1,Standard Class,1,0.119999997,71,Southeast Asia,Puerto Rico,Consumer,2,0,3
75452,Transfer,2025-03-01,2025-04-01,4,3,Advance shipping,0,Standard Class,1,0.180000007,71,South Asia,Puerto Rico,Consumer,-1,1,3
75455,Debit,2025-03-01,2025-02-01,4,6,Late delivery,1,Standard Class,1,0.150000006,71,South Asia,EE. UU.,Home Office,2,0,3
75462,Payment,2025-03-01,2025-05-01,1,2,Late delivery,1,First Class,1,0.050000001,71,South Asia,EE. UU.,Home Office,1,0,3
75457,Payment,2025-03-01,2025-05-01,1,2,Late delivery,1,First Class,1,0.119999997,71,Oceania,EE. UU.,Home Office,1,0,3
75489,Payment,2025-03-01,2025-01-01,4,5,Late delivery,1,Standard Class,1,0.129999995,72,Southeast Asia,EE. UU.,Home Office,1,0,3
75481,Transfer,2025-03-01,2025-05-01,2,2,Shipping on time,0,Second Class,1,0.039999999,71,Southeast Asia,EE. UU.,Home Office,0,1,3
75442,Cash,2025-03-01,2025-05-01,1,2,Late delivery,1,First Class,1,0.07,71,Southeast Asia,Puerto Rico,Consumer,1,0,3
75428,Cash,2025-03-01,2025-03-01,2,4,Late delivery,1,Second Class,1,0.029999999,71,Southeast Asia,Puerto Rico,Consumer,2,0,3
75467,Cash,2025-03-01,2025-04-01,4,3,Advance shipping,0,Standard Class,1,0.0,71,South Asia,Puerto Rico,Consumer,-1,1,3
75478,Debit,2025-03-01,2025-05-01,1,2,Late delivery,1,First Class,1,0.07,71,Eastern Asia,Puerto Rico,Consumer,1,0,3
75257,Debit,2025-03-01,2025-03-01,2,3,Late delivery,1,Second Class,1,0.0,69,Eastern Asia,Puerto Rico,Consumer,1,0,3
75233,Cash,2025-03-01,2025-02-01,2,4,Late delivery,1,Second Class,1,0.059999999,69,South Asia,Puerto Rico,Corporate,2,0,3
75246,Cash,2025-03-01,2025-05-01,4,2,Advance shipping,0,Standard Class,1,0.129999995,69,Eastern Asia,Puerto Rico,Corporate,-2,1,3
75260,Payment,2025-03-01,2025-05-01,1,2,Late delivery,1,First Class,1,0.180000007,69,Southeast Asia,EE. UU.,Consumer,1,0,3
75242,Debit,2025-03-01,2025-03-01,4,3,Advance shipping,0,Standard Class,1,0.180000007,69,South Asia,Puerto Rico,Consumer,-1,1,3
75229,Debit,2025-03-01,2025-05-01,4,5,Late delivery,1,Standard Class,1,0.119999997,69,Southeast Asia,Puerto Rico,Consumer,1,0,3
75221,Cash,2025-03-01,2025-05-01,4,2,Advance shipping,0,Standard Class,1,0.0,69,Eastern Asia,EE. UU.,Corporate,-2,1,3
75279,Debit,2025-03-01,2025-05-01,1,2,Late delivery,1,First Class,1,0.170000002,69,Oceania,EE. UU.,Corporate,1,0,3
75236,Debit,2025-03-01,2025-05-01,1,2,Late delivery,1,First Class,1,0.029999999,69,Oceania,Puerto Rico,Corporate,1,0,3
75270,Debit,2025-03-01,2025-04-01,4,6,Late delivery,1,Standard Class,1,0.050000001,69,South Asia,Puerto Rico,Corporate,2,0,3
75247,Debit,2025-03-01,2025-03-01,4,3,Advance shipping,0,Standard Class,1,0.119999997,69,Southeast Asia,Puerto Rico,Corporate,-1,1,3
75256,Debit,2025-03-01,2025-05-01,1,2,Late delivery,1,First Class,1,0.01,69,Eastern Asia,EE. UU.,Consumer,1,0,3
75273,Payment,2025-03-01,2025-02-01,4,4,Shipping on time,0,Standard Class,1,0.02,69,Southeast Asia,EE. UU.,Corporate,0,1,3
75263,Payment,2025-03-01,2025-02-01,4,4,Shipping on time,0,Standard Class,1,0.150000006,69,South Asia,EE. UU.,Corporate,0,1,3
75254,Debit,2025-03-01,2025-04-01,0,1,Late delivery,1,Same Day,1,0.029999999,69,Eastern Asia,EE. UU.,Corporate,1,0,3
75219,Debit,2025-03-01,2025-05-01,2,5,Late delivery,1,Second Class,1,0.02,69,Eastern Asia,EE. UU.,Corporate,3,0,3
75245,Debit,2025-03-01,2025-04-01,4,6,Late delivery,1,Standard Class,1,0.150000006,69,Southeast Asia,EE. UU.,Corporate,2,0,3
75237,Cash,2025-03-01,2025-03-01,2,3,Late delivery,1,Second Class,1,0.02,69,South Asia,EE. UU.,Home Office,1,0,3
75235,Debit,2025-03-01,2025-04-01,2,6,Late delivery,1,Second Class,1,0.039999999,69,Oceania,EE. UU.,Consumer,4,0,3
75277,Debit,2025-03-01,2025-03-01,2,3,Late delivery,1,Second Class,1,0.200000003,69,Southeast Asia,EE. UU.,Consumer,1,0,3
75266,Payment,2025-03-01,2025-05-01,2,2,Shipping on time,0,Second Class,1,0.100000001,69,Oceania,Puerto Rico,Corporate,0,1,3
75280,Transfer,2025-03-01,2025-05-01,1,2,Late delivery,1,First Class,1,0.159999996,69,Oceania,EE. UU.,Corporate,1,0,3
75267,Transfer,2025-03-01,2025-03-01,2,3,Late delivery,1,Second Class,1,0.090000004,69,South Asia,EE. UU.,Corporate,1,0,3
75269,Transfer,2025-03-01,2025-05-01,4,5,Late delivery,1,Standard Class,1,0.059999999,69,South Asia,EE. UU.,Corporate,1,0,3
75268,Transfer,2025-03-01,2025-02-01,4,4,Shipping on time,0,Standard Class,1,0.07,69,South Asia,EE. UU.,Corporate,0,1,3
75231,Transfer,2025-03-01,2025-05-01,4,2,Advance shipping,0,Standard Class,1,0.090000004,69,Oceania,EE. UU.,Corporate,-2,1,3
75230,Transfer,2025-03-01,2025-04-01,4,6,Late delivery,1,Standard Class,1,0.100000001,69,Oceania,EE. UU.,Corporate,2,0,3
75275,Payment,2025-03-01,2025-04-01,4,6,Late delivery,1,Standard Class,1,0.0,69,Southeast Asia,EE. UU.,Consumer,2,0,3
75226,Payment,2025-03-01,2025-05-01,4,2,Advance shipping,0,Standard Class,1,0.159999996,69,Southeast Asia,EE. UU.,Consumer,-2,1,3
75241,Payment,2025-03-01,2025-05-01,4,2,Advance shipping,0,Standard Class,1,0.200000003,69,South Asia,EE. UU.,Consumer,-2,1,3
75274,Payment,2025-03-01,2025-05-01,4,5,Late delivery,1,Standard Class,1,0.01,69,Southeast Asia,Puerto Rico,Corporate,1,0,3
75222,Payment,2025-03-01,2025-03-01,4,3,Advance shipping,0,Standard Class,1,0.25,69,Eastern Asia,Puerto Rico,Corporate,-1,1,3
75286,Debit,2025-03-01,2025-05-01,4,2,Advance shipping,0,Standard Class,1,0.07,69,Oceania,EE. UU.,Consumer,-2,1,3
75284,Debit,2025-03-01,2025-05-01,4,5,Late delivery,1,Standard Class,1,0.100000001,69,Oceania,EE. UU.,Consumer,1,0,3
75265,Debit,2025-03-01,2025-04-01,4,6,Late delivery,1,Standard Class,1,0.119999997,69,Oceania,EE. UU.,Consumer,2,0,3
75262,Debit,2025-03-01,2025-03-01,4,3,Advance shipping,0,Standard Class,1,0.159999996,69,South Asia,EE. UU.,Consumer,-1,1,3
75243,Debit,2025-03-01,2025-02-01,4,4,Shipping on time,0,Standard Class,1,0.170000002,69,Eastern Asia,EE. UU.,Consumer,0,1,3
75281,Debit,2025-03-01,2025-05-01,1,2,Late delivery,1,First Class,1,0.150000006,69,Southeast Asia,EE. UU.,Home Office,1,0,3
75238,Debit,2025-03-01,2025-05-01,1,2,Late delivery,1,First Class,1,0.01,69,South Asia,EE. UU.,Home Office,1,0,3
75239,Transfer,2025-03-01,2025-05-01,1,2,Late delivery,1,First Class,1,0.0,69,Eastern Asia,EE. UU.,Consumer,1,0,3
75234,Transfer,2025-03-01,2025-05-01,2,5,Late delivery,1,Second Class,1,0.050000001,69,South Asia,EE. UU.,Consumer,3,0,3
75232,Transfer,2025-03-01,2025-03-01,2,3,Late delivery,1,Second Class,1,0.07,69,South Asia,EE. UU.,Consumer,1,0,3
75258,Transfer,2025-03-01,2025-02-01,2,4,Late delivery,1,Second Class,1,0.25,69,Eastern Asia,EE. UU.,Consumer,2,0,3
75278,Transfer,2025-03-01,2025-02-01,2,4,Shipping canceled,0,Second Class,1,0.180000007,69,South Asia,Puerto Rico,Corporate,2,0,3
75272,Transfer,2025-03-01,2025-03-01,4,3,Advance shipping,0,Standard Class,1,0.029999999,69,Southeast Asia,Puerto Rico,Corporate,-1,1,3
75220,Transfer,2025-03-01,2025-04-01,4,6,Late delivery,1,Standard Class,1,0.01,69,Eastern Asia,Puerto Rico,Corporate,2,0,3
75227,Payment,2025-03-01,2025-03-01,4,3,Advance shipping,0,Standard Class,1,0.150000006,69,Southeast Asia,Puerto Rico,Consumer,-1,1,3
75244,Payment,2025-03-01,2025-05-01,4,5,Late delivery,1,Standard Class,1,0.159999996,69,Eastern Asia,Puerto Rico,Consumer,1,0,3
75271,Transfer,2025-03-01,2025-05-01,4,2,Advance shipping,0,Standard Class,1,0.039999999,69,South Asia,EE. UU.,Consumer,-2,1,3
75228,Transfer,2025-03-01,2025-02-01,4,4,Shipping on time,0,Standard Class,1,0.129999995,69,Southeast Asia,EE. UU.,Consumer,0,1,3
75240,Transfer,2025-03-01,2025-04-01,4,6,Late delivery,1,Standard Class,1,0.25,69,Eastern Asia,EE. UU.,Consumer,2,0,3
75248,Debit,2025-03-01,2025-02-01,4,4,Shipping on time,0,Standard Class,1,0.100000001,69,Southeast Asia,Puerto Rico,Home Office,0,1,3
75224,Debit,2025-03-01,2025-05-01,4,5,Late delivery,1,Standard Class,1,0.180000007,69,Southeast Asia,Puerto Rico,Home Office,1,0,3
75253,Transfer,2025-03-01,2025-04-01,0,1,Late delivery,1,Same Day,1,0.039999999,69,Eastern Asia,Puerto Rico,Consumer,1,0,3
75251,Transfer,2025-03-01,2025-05-01,4,2,Advance shipping,0,Standard Class,1,0.059999999,69,Eastern Asia,Puerto Rico,Consumer,-2,1,3
75261,Transfer,2025-03-01,2025-05-01,4,2,Advance shipping,0,Standard Class,1,0.170000002,69,South Asia,Puerto Rico,Consumer,-2,1,3
75285,Transfer,2025-03-01,2025-04-01,4,6,Shipping canceled,0,Standard Class,1,0.090000004,69,Oceania,Puerto Rico,Consumer,2,0,3
75250,Debit,2025-03-01,2025-04-01,4,6,Late delivery,1,Standard Class,1,0.07,69,Eastern Asia,EE. UU.,Home Office,2,0,3
75249,Debit,2025-03-01,2025-05-01,4,5,Late delivery,1,Standard Class,1,0.090000004,69,Eastern Asia,EE. UU.,Home Office,1,0,3
75264,Debit,2025-03-01,2025-05-01,4,5,Late delivery,1,Standard Class,1,0.129999995,69,South Asia,EE. UU.,Home Office,1,0,3
75223,Payment,2025-03-01,2025-02-01,2,4,Late delivery,1,Second Class,1,0.200000003,69,Southeast Asia,EE. UU.,Home Office,2,0,3
75283,Payment,2025-03-01,2025-02-01,4,4,Shipping on time,0,Standard Class,1,0.119999997,69,Oceania,EE. UU.,Home Office,0,1,3
75252,Transfer,2025-03-01,2025-03-01,0,0,Shipping on time,0,Same Day,1,0.050000001,69,Eastern Asia,EE. UU.,Home Office,0,1,3
75282,Transfer,2025-03-01,2025-03-01,4,3,Advance shipping,0,Standard Class,1,0.129999995,69,Southeast Asia,EE. UU.,Home Office,-1,1,3
75225,Transfer,2025-03-01,2025-04-01,4,6,Late delivery,1,Standard Class,1,0.170000002,69,Southeast Asia,EE. UU.,Home Office,2,0,3
75259,Cash,2025-03-01,2025-05-01,1,2,Late delivery,1,First Class,1,0.200000003,69,Southeast Asia,Puerto Rico,Consumer,1,0,3
75276,Cash,2025-03-01,2025-05-01,4,2,Advance shipping,0,Standard Class,1,0.25,69,Southeast Asia,Puerto Rico,Consumer,-2,1,3
75255,Debit,2025-03-01,2025-05-01,1,2,Late delivery,1,First Class,1,0.02,69,Eastern Asia,Puerto Rico,Consumer,1,0,3
75653,Payment,2025-04-01,2025-01-13,4,4,Shipping on time,0,Standard Class,1,0.100000001,72,Eastern Asia,Puerto Rico,Home Office,0,1,4
75637,Debit,2025-04-01,2025-02-01,2,3,Late delivery,1,Second Class,1,0.07,72,Oceania,Puerto Rico,Consumer,1,0,4
75686,Cash,2025-04-01,2025-03-01,0,1,Late delivery,1,Same Day,1,0.150000006,72,Oceania,Puerto Rico,Corporate,1,0,4
75634,Cash,2025-04-01,2025-01-14,2,5,Late delivery,1,Second Class,1,0.119999997,72,South Asia,EE. UU.,Consumer,3,0,4
75645,Payment,2025-04-01,2025-01-01,1,2,Late delivery,1,First Class,1,0.25,72,Southeast Asia,EE. UU.,Consumer,1,0,4
75685,Payment,2025-04-01,2025-03-01,0,1,Late delivery,1,Same Day,1,0.159999996,72,Oceania,EE. UU.,Consumer,1,0,4
75671,Debit,2025-04-01,2025-01-01,4,2,Advance shipping,0,Standard Class,1,0.100000001,72,Eastern Asia,Puerto Rico,Consumer,-2,1,4
75668,Debit,2025-04-01,2025-01-13,4,4,Shipping on time,0,Standard Class,1,0.150000006,72,Oceania,Puerto Rico,Consumer,0,1,4
75684,Debit,2025-04-01,2025-01-14,4,5,Late delivery,1,Standard Class,1,0.170000002,72,Oceania,Puerto Rico,Consumer,1,0,4
75679,Cash,2025-04-01,2025-01-14,4,5,Late delivery,1,Standard Class,1,0.01,72,Southeast Asia,EE. UU.,Corporate,1,0,4
75692,Debit,2025-04-01,2025-01-01,1,2,Late delivery,1,First Class,1,0.059999999,72,Oceania,EE. UU.,Corporate,1,0,4
75646,Debit,2025-04-01,2025-01-01,1,2,Late delivery,1,First Class,1,0.200000003,72,Oceania,EE. UU.,Corporate,1,0,4
75690,Payment,2025-04-01,2025-03-01,0,1,Late delivery,1,Same Day,1,0.090000004,72,Oceania,EE. UU.,Corporate,1,0,4
75647,Payment,2025-04-01,2025-02-01,2,3,Late delivery,1,Second Class,1,0.180000007,72,Southeast Asia,EE. UU.,Corporate,1,0,4
75660,Cash,2025-04-01,2025-01-15,4,6,Late delivery,1,Standard Class,1,0.02,72,South Asia,EE. UU.,Consumer,2,0,4
75657,Cash,2025-04-01,2025-02-01,4,3,Advance shipping,0,Standard Class,1,0.050000001,72,South Asia,EE. UU.,Consumer,-1,1,4
75630,Cash,2025-04-01,2025-01-15,4,6,Late delivery,1,Standard Class,1,0.170000002,72,Eastern Asia,EE. UU.,Consumer,2,0,4
75662,Payment,2025-04-01,2025-02-01,2,3,Late delivery,1,Second Class,1,0.0,72,South Asia,EE. UU.,Consumer,1,0,4
75636,Payment,2025-04-01,2025-01-01,2,2,Shipping on time,0,Second Class,1,0.090000004,72,South Asia,EE. UU.,Consumer,0,1,4
75664,Payment,2025-04-01,2025-01-14,2,5,Late delivery,1,Second Class,1,0.200000003,72,South Asia,EE. UU.,Consumer,3,0,4
75688,Debit,2025-04-01,2025-03-01,0,1,Late delivery,1,Same Day,1,0.119999997,72,Oceania,Puerto Rico,Corporate,1,0,4
75648,Debit,2025-04-01,2025-01-13,2,4,Late delivery,1,Second Class,1,0.170000002,72,Southeast Asia,Puerto Rico,Corporate,2,0,4
75631,Debit,2025-04-01,2025-01-01,4,2,Advance shipping,0,Standard Class,1,0.159999996,72,Eastern Asia,Puerto Rico,Corporate,-2,1,4
75644,Debit,2025-04-01,2025-01-01,1,2,Late delivery,1,First Class,1,0.0,72,Southeast Asia,EE. UU.,Consumer,1,0,4
75666,Debit,2025-04-01,2025-01-01,1,2,Late delivery,1,First Class,1,0.170000002,72,Eastern Asia,EE. UU.,Consumer,1,0,4
75682,Payment,2025-04-01,2025-02-01,4,3,Advance shipping,0,Standard Class,1,0.200000003,72,Southeast Asia,EE. UU.,Corporate,-1,1,4
75694,Payment,2025-04-01,2025-01-14,4,5,Late delivery,1,Standard Class,1,0.039999999,72,South Asia,EE. UU.,Corporate,1,0,4
75687,Debit,2025-04-01,2025-03-01,0,1,Late delivery,1,Same Day,1,0.129999995,72,Oceania,EE. UU.,Corporate,1,0,4
75642,Debit,2025-04-01,2025-02-01,2,3,Late delivery,1,Second Class,1,0.02,72,Southeast Asia,EE. UU.,Corporate,1,0,4
75641,Debit,2025-04-01,2025-01-01,2,2,Shipping on time,0,Second Class,1,0.029999999,72,Southeast Asia,EE. UU.,Corporate,0,1,4
75689,Cash,2025-04-01,2025-03-01,0,1,Late delivery,1,Same Day,1,0.100000001,72,Oceania,EE. UU.,Home Office,1,0,4
75633,Debit,2025-04-01,2025-01-13,2,4,Late delivery,1,Second Class,1,0.129999995,72,South Asia,EE. UU.,Consumer,2,0,4
75667,Debit,2025-04-01,2025-02-01,2,3,Late delivery,1,Second Class,1,0.159999996,72,Eastern Asia,EE. UU.,Consumer,1,0,4
75638,Debit,2025-04-01,2025-01-13,2,4,Late delivery,1,Second Class,1,0.059999999,72,Southeast Asia,EE. UU.,Consumer,2,0,4
75639,Transfer,2025-04-01,2025-01-14,2,5,Late delivery,1,Second Class,1,0.050000001,72,Southeast Asia,EE. UU.,Corporate,3,0,4
75654,Transfer,2025-04-01,2025-01-14,2,5,Late delivery,1,Second Class,1,0.090000004,72,South Asia,EE. UU.,Corporate,3,0,4
75677,Payment,2025-04-01,2025-02-01,4,3,Advance shipping,0,Standard Class,1,0.029999999,72,Eastern Asia,EE. UU.,Consumer,-1,1,4
75693,Payment,2025-04-01,2025-01-13,4,4,Shipping on time,0,Standard Class,1,0.050000001,72,South Asia,EE. UU.,Consumer,0,1,4
75673,Payment,2025-04-01,2025-01-13,4,4,Shipping on time,0,Standard Class,1,0.07,72,Eastern Asia,EE. UU.,Consumer,0,1,4
75697,Payment,2025-04-01,2025-02-01,4,3,Advance shipping,0,Standard Class,1,0.01,72,Oceania,Puerto Rico,Corporate,-1,1,4
75691,Transfer,2025-04-01,2025-01-01,1,2,Late delivery,1,First Class,1,0.07,72,Oceania,Puerto Rico,Corporate,1,0,4
75661,Debit,2025-04-01,2025-01-01,4,2,Advance shipping,0,Standard Class,1,0.01,72,South Asia,EE. UU.,Consumer,-2,1,4
75676,Debit,2025-04-01,2025-01-01,4,2,Advance shipping,0,Standard Class,1,0.039999999,72,Eastern Asia,EE. UU.,Consumer,-2,1,4
75652,Debit,2025-04-01,2025-02-01,4,3,Advance shipping,0,Standard Class,1,0.119999997,72,Eastern Asia,EE. UU.,Consumer,-1,1,4
75651,Debit,2025-04-01,2025-01-01,4,2,Advance shipping,0,Standard Class,1,0.129999995,72,Eastern Asia,EE. UU.,Consumer,-2,1,4
75675,Debit,2025-04-01,2025-01-15,4,6,Late delivery,1,Standard Class,1,0.050000001,72,Oceania,EE. UU.,Consumer,2,0,4
75672,Debit,2025-04-01,2025-02-01,4,3,Advance shipping,0,Standard Class,1,0.090000004,72,Eastern Asia,EE. UU.,Consumer,-1,1,4
75640,Transfer,2025-04-01,2025-01-15,2,6,Shipping canceled,0,Second Class,1,0.039999999,72,Southeast Asia,Puerto Rico,Corporate,4,0,4
75695,Transfer,2025-04-01,2025-01-15,4,6,Late delivery,1,Standard Class,1,0.029999999,72,Southeast Asia,Puerto Rico,Corporate,2,0,4
75635,Payment,2025-04-01,2025-01-15,2,6,Late delivery,1,Second Class,1,0.100000001,72,South Asia,Puerto Rico,Consumer,4,0,4
75665,Payment,2025-04-01,2025-01-15,2,6,Late delivery,1,Second Class,1,0.180000007,72,South Asia,Puerto Rico,Consumer,4,0,4
75656,Payment,2025-04-01,2025-01-01,4,2,Advance shipping,0,Standard Class,1,0.059999999,72,South Asia,Puerto Rico,Consumer,-2,1,4
75632,Transfer,2025-04-01,2025-02-01,4,3,Shipping canceled,0,Standard Class,1,0.150000006,72,Eastern Asia,EE. UU.,Consumer,-1,1,4
75680,Transfer,2025-04-01,2025-01-15,4,6,Late delivery,1,Standard Class,1,0.0,72,Southeast Asia,EE. UU.,Consumer,2,0,4
75670,Transfer,2025-04-01,2025-01-15,4,6,Late delivery,1,Standard Class,1,0.119999997,72,Oceania,EE. UU.,Consumer,2,0,4
75669,Transfer,2025-04-01,2025-01-14,4,5,Late delivery,1,Standard Class,1,0.129999995,72,Oceania,EE. UU.,Consumer,1,0,4
75683,Transfer,2025-04-01,2025-01-13,4,4,Shipping on time,0,Standard Class,1,0.180000007,72,Southeast Asia,EE. UU.,Consumer,0,1,4
75658,Transfer,2025-04-01,2025-01-13,4,4,Shipping on time,0,Standard Class,1,0.039999999,72,South Asia,EE. UU.,Consumer,0,1,4
75678,Transfer,2025-04-01,2025-01-13,4,4,Shipping on time,0,Standard Class,1,0.02,72,Southeast Asia,Puerto Rico,Consumer,0,1,4
75674,Transfer,2025-04-01,2025-01-14,4,5,Late delivery,1,Standard Class,1,0.059999999,72,Oceania,Puerto Rico,Consumer,1,0,4
75681,Transfer,2025-04-01,2025-01-01,4,2,Advance shipping,0,Standard Class,1,0.25,72,Oceania,Puerto Rico,Consumer,-2,1,4
75655,Payment,2025-04-01,2025-01-15,4,6,Late delivery,1,Standard Class,1,0.07,72,Southeast Asia,EE. UU.,Home Office,2,0,4
75649,Transfer,2025-04-01,2025-01-14,2,5,Late delivery,1,Second Class,1,0.159999996,72,Southeast Asia,EE. UU.,Home Office,3,0,4
75696,Transfer,2025-04-01,2025-01-01,4,2,Advance shipping,0,Standard Class,1,0.02,72,South Asia,EE. UU.,Home Office,-2,1,4
75643,Cash,2025-04-01,2025-01-13,2,4,Late delivery,1,Second Class,1,0.01,72,Southeast Asia,Puerto Rico,Consumer,2,0,4
75659,Cash,2025-04-01,2025-01-14,2,5,Late delivery,1,Second Class,1,0.029999999,72,South Asia,Puerto Rico,Consumer,3,0,4
75650,Cash,2025-04-01,2025-01-15,4,6,Late delivery,1,Standard Class,1,0.150000006,72,Southeast Asia,Puerto Rico,Consumer,2,0,4
75663,Debit,2025-04-01,2025-01-01,1,2,Late delivery,1,First Class,1,0.25,72,South Asia,Puerto Rico,Consumer,1,0,4
75328,Debit,2025-04-01,2025-05-01,2,4,Late delivery,1,Second Class,1,0.200000003,70,Eastern Asia,Puerto Rico,Consumer,2,0,4
75349,Transfer,2025-04-01,2025-03-01,1,2,Late delivery,1,First Class,1,0.119999997,71,South Asia,Puerto Rico,Home Office,1,0,4
75318,Transfer,2025-04-01,2025-03-01,1,2,Late delivery,1,First Class,1,0.090000004,70,Eastern Asia,Puerto Rico,Home Office,1,0,4
75290,Cash,2025-04-01,2025-04-01,0,0,Shipping on time,0,Same Day,1,0.029999999,69,Oceania,EE. UU.,Consumer,0,1,4
75314,Cash,2025-04-01,2025-03-01,1,2,Late delivery,1,First Class,1,0.150000006,70,Southeast Asia,EE. UU.,Corporate,1,0,4
75350,Payment,2025-04-01,2025-03-01,1,2,Late delivery,1,First Class,1,0.100000001,71,South Asia,EE. UU.,Consumer,1,0,4
75339,Payment,2025-04-01,2025-03-01,1,2,Late delivery,1,First Class,1,0.02,71,Eastern Asia,EE. UU.,Consumer,1,0,4
75351,Payment,2025-04-01,2025-03-01,1,2,Late delivery,1,First Class,1,0.090000004,71,South Asia,EE. UU.,Consumer,1,0,4
75292,Payment,2025-04-01,2025-04-01,0,0,Shipping on time,0,Same Day,1,0.01,69,South Asia,EE. UU.,Consumer,0,1,4
75287,Debit,2025-04-01,2025-02-01,4,3,Advance shipping,0,Standard Class,1,0.059999999,69,Oceania,Puerto Rico,Consumer,-1,1,4
75296,Debit,2025-04-01,2025-03-01,4,2,Advance shipping,0,Standard Class,1,0.180000007,69,Oceania,Puerto Rico,Consumer,-2,1,4
75320,Debit,2025-04-01,2025-03-01,4,6,Late delivery,1,Standard Class,1,0.059999999,70,South Asia,Puerto Rico,Consumer,2,0,4
75342,Debit,2025-04-01,2025-02-01,4,3,Advance shipping,0,Standard Class,1,0.25,71,Southeast Asia,Puerto Rico,Consumer,-1,1,4
75325,Cash,2025-04-01,2025-03-01,4,6,Late delivery,1,Standard Class,1,0.01,70,Southeast Asia,EE. UU.,Corporate,2,0,4
75299,Debit,2025-04-01,2025-03-01,1,2,Late delivery,1,First Class,1,0.150000006,69,South Asia,EE. UU.,Corporate,1,0,4
75337,Debit,2025-04-01,2025-03-01,1,2,Late delivery,1,First Class,1,0.07,70,South Asia,EE. UU.,Corporate,1,0,4
75338,Debit,2025-04-01,2025-03-01,1,2,Late delivery,1,First Class,1,0.059999999,70,Southeast Asia,Puerto Rico,Corporate,1,0,4
75313,Payment,2025-04-01,2025-03-01,1,2,Late delivery,1,First Class,1,0.159999996,70,Oceania,EE. UU.,Corporate,1,0,4
75289,Cash,2025-04-01,2025-04-01,4,5,Late delivery,1,Standard Class,1,0.039999999,69,Oceania,EE. UU.,Consumer,1,0,4
75321,Cash,2025-04-01,2025-03-01,4,2,Advance shipping,0,Standard Class,1,0.050000001,70,Southeast Asia,EE. UU.,Consumer,-2,1,4
75304,Debit,2025-04-01,2025-04-01,4,5,Late delivery,1,Standard Class,1,0.07,69,Southeast Asia,Puerto Rico,Corporate,1,0,4
75302,Debit,2025-04-01,2025-03-01,1,2,Late delivery,1,First Class,1,0.100000001,69,Oceania,EE. UU.,Consumer,1,0,4
75301,Debit,2025-04-01,2025-03-01,1,2,Late delivery,1,First Class,1,0.119999997,69,Oceania,EE. UU.,Consumer,1,0,4
75329,Debit,2025-04-01,2025-03-01,1,2,Late delivery,1,First Class,1,0.180000007,70,Southeast Asia,EE. UU.,Consumer,1,0,4
75353,Debit,2025-04-01,2025-03-01,1,2,Late delivery,1,First Class,1,0.059999999,71,South Asia,EE. UU.,Consumer,1,0,4
75295,Debit,2025-04-01,2025-03-01,1,2,Late delivery,1,First Class,1,0.200000003,69,Oceania,EE. UU.,Consumer,1,0,4
75324,Payment,2025-04-01,2025-04-01,4,5,Late delivery,1,Standard Class,1,0.02,70,Southeast Asia,EE. UU.,Corporate,1,0,4
75346,Payment,2025-04-01,2025-03-01,4,2,Advance shipping,0,Standard Class,1,0.159999996,71,Oceania,EE. UU.,Corporate,-2,1,4
75332,Transfer,2025-04-01,2025-03-01,1,2,Late delivery,1,First Class,1,0.150000006,70,Southeast Asia,EE. UU.,Corporate,1,0,4
75303,Transfer,2025-04-01,2025-03-01,1,2,Late delivery,1,First Class,1,0.090000004,69,Southeast Asia,EE. UU.,Corporate,1,0,4
75316,Transfer,2025-04-01,2025-03-01,1,2,Late delivery,1,First Class,1,0.119999997,70,Southeast Asia,EE. UU.,Corporate,1,0,4
75312,Transfer,2025-04-01,2025-04-01,0,0,Shipping on time,0,Same Day,1,0.170000002,70,Eastern Asia,EE. UU.,Corporate,0,1,4
75327,Transfer,2025-04-01,2025-02-01,4,3,Advance shipping,0,Standard Class,1,0.25,70,Eastern Asia,EE. UU.,Corporate,-1,1,4
75340,Payment,2025-04-01,2025-03-01,4,6,Late delivery,1,Standard Class,1,0.01,71,Eastern Asia,EE. UU.,Consumer,2,0,4
