Order_Id,Type,Order_Date(DateOrders),Shipping_Date(DateOrders),Days_for_Shipment(scheduled),Days_for_Shipping(real),Delivery_Status,Late_Delivery_Risk,Shipping_Mode,Order_Item_Quantity,Order_Item_Discount_Rate,Product_Category_Id,Order_Region,Customer_Country,Customer_Segment
75735,Cash,01-03-2025,16-01-2025,4,6,Late delivery,1,Standard Class,1,0.129999995,73,Oceania,EE. UU.,Corporate
75734,Debit,01-03-2025,15-01-2025,2,5,Late delivery,1,Second Class,1,0.150000006,73,Eastern Asia,Puerto Rico,Consumer
75733,Debit,01-03-2025,14-01-2025,2,4,Late delivery,1,Second Class,1,0.159999996,73,Eastern Asia,EE. UU.,Consumer
75732,Transfer,01-03-2025,13-01-2025,4,3,Advance shipping,0,Standard Class,1,0.170000002,73,Southeast Asia,Puerto Rico,Consumer
75731,Payment,01-03-2025,01-02-2025,4,2,Advance shipping,0,Standard Class,1,0.180000007,73,Southeast Asia,EE. UU.,Corporate
75730,Payment,01-03-2025,16-01-2025,2,6,Late delivery,1,Second Class,1,0.200000003,73,Southeast Asia,Puerto Rico,Consumer
75729,Transfer,01-03-2025,15-01-2025,2,5,Shipping canceled,0,Second Class,1,0.25,73,Southeast Asia,EE. UU.,Corporate
75713,Debit,01-03-2025,14-01-2025,2,4,Late delivery,1,Second Class,1,0.029999999,72,Oceania,Puerto Rico,Consumer
75717,Debit,01-03-2025,13-01-2025,2,3,Late delivery,1,Second Class,1,0.25,72,Southeast Asia,Puerto Rico,Consumer
75715,Cash,01-03-2025,16-01-2025,2,6,Late delivery,1,Second Class,1,0.01,72,Southeast Asia,Puerto Rico,Corporate
75704,Transfer,01-03-2025,01-02-2025,1,2,Late delivery,1,First Class,1,0.150000006,72,South Asia,Puerto Rico,Home Office
75716,Cash,01-03-2025,01-02-2025,2,2,Shipping on time,0,Second Class,1,0,72,Southeast Asia,EE. UU.,Corporate
75711,Payment,01-03-2025,01-02-2025,2,2,Shipping on time,0,Second Class,1,0.050000001,72,Eastern Asia,EE. UU.,Corporate
75710,Payment,01-03-2025,16-01-2025,2,6,Late delivery,1,Second Class,1,0.059999999,72,Eastern Asia,EE. UU.,Corporate
75727,Payment,01-03-2025,13-01-2025,2,3,Late delivery,1,Second Class,1,0.07,72,Southeast Asia,EE. UU.,Corporate
75728,Debit,01-03-2025,14-01-2025,2,4,Late delivery,1,Second Class,1,0.059999999,72,Southeast Asia,Puerto Rico,Corporate
75705,Debit,01-03-2025,01-02-2025,1,2,Late delivery,1,First Class,1,0.129999995,72,Oceania,EE. UU.,Consumer
75706,Debit,01-03-2025,01-02-2025,1,2,Late delivery,1,First Class,1,0.119999997,72,Oceania,EE. UU.,Consumer
75725,Debit,01-03-2025,16-01-2025,2,6,Late delivery,1,Second Class,1,0.100000001,72,Southeast Asia,EE. UU.,Consumer
75714,Transfer,01-03-2025,15-01-2025,2,5,Late delivery,1,Second Class,1,0.02,72,Southeast Asia,EE. UU.,Corporate
75708,Payment,01-03-2025,14-01-2025,4,4,Shipping on time,0,Standard Class,1,0.090000004,72,Oceania,EE. UU.,Consumer
75718,Payment,01-03-2025,14-01-2025,4,4,Shipping on time,0,Standard Class,1,0.200000003,72,Oceania,EE. UU.,Consumer
75719,Debit,01-03-2025,15-01-2025,4,5,Late delivery,1,Standard Class,1,0.180000007,72,Oceania,EE. UU.,Consumer
75722,Debit,01-03-2025,01-03-2025,0,0,Shipping on time,0,Same Day,1,0.150000006,72,Oceania,EE. UU.,Home Office
75724,Transfer,01-03-2025,01-03-2025,0,0,Shipping canceled,0,Same Day,1,0.119999997,72,Southeast Asia,EE. UU.,Consumer
75712,Transfer,01-03-2025,13-01-2025,2,3,Late delivery,1,Second Class,1,0.039999999,72,Eastern Asia,EE. UU.,Consumer
75726,Transfer,01-03-2025,01-02-2025,2,2,Shipping on time,0,Second Class,1,0.090000004,72,Southeast Asia,Puerto Rico,Corporate
75709,Payment,01-03-2025,15-01-2025,2,5,Late delivery,1,Second Class,1,0.07,72,Eastern Asia,Puerto Rico,Consumer
75700,Cash,01-03-2025,16-01-2025,4,6,Late delivery,1,Standard Class,1,0.200000003,72,Oceania,Puerto Rico,Home Office
75707,Transfer,01-03-2025,13-01-2025,4,3,Advance shipping,0,Standard Class,1,0.100000001,72,Oceania,Puerto Rico,Consumer
75698,Debit,01-03-2025,14-01-2025,4,4,Shipping on time,0,Standard Class,1,0,72,Oceania,EE. UU.,Home Office
75721,Payment,01-03-2025,01-03-2025,0,0,Shipping on time,0,Same Day,1,0.159999996,72,Oceania,EE. UU.,Home Office
75699,Payment,01-03-2025,15-01-2025,4,5,Late delivery,1,Standard Class,1,0.25,72,Oceania,EE. UU.,Home Office
75702,Transfer,01-03-2025,01-02-2025,1,2,Late delivery,1,First Class,1,0.170000002,72,Oceania,EE. UU.,Home Office
75703,Transfer,01-03-2025,01-02-2025,1,2,Late delivery,1,First Class,1,0.159999996,72,Oceania,EE. UU.,Home Office
75701,Transfer,01-03-2025,01-02-2025,4,2,Shipping canceled,0,Standard Class,1,0.180000007,72,Oceania,EE. UU.,Home Office
75720,Cash,01-03-2025,01-03-2025,0,0,Shipping on time,0,Same Day,1,0.170000002,72,Oceania,Puerto Rico,Consumer
75723,Debit,01-03-2025,01-03-2025,0,0,Shipping on time,0,Same Day,1,0.129999995,72,Southeast Asia,Puerto Rico,Consumer
75429,Cash,01-03-2025,01-05-2025,1,2,Late delivery,1,First Class,1,0.02,71,Southeast Asia,EE. UU.,Consumer
75477,Cash,01-03-2025,01-05-2025,1,2,Late delivery,1,First Class,1,0.090000004,71,Southeast Asia,EE. UU.,Consumer
75480,Payment,01-03-2025,01-02-2025,4,6,Late delivery,1,Standard Class,1,0.050000001,71,South Asia,Puerto Rico,Home Office
75441,Cash,01-03-2025,01-05-2025,2,2,Shipping on time,0,Second Class,1,0.090000004,71,Southeast Asia,EE. UU.,Corporate
75427,Payment,01-03-2025,01-05-2025,1,2,Late delivery,1,First Class,1,0.039999999,71,Southeast Asia,EE. UU.,Consumer
75472,Payment,01-03-2025,01-05-2025,1,2,Late delivery,1,First Class,1,0.159999996,71,Southeast Asia,EE. UU.,Consumer
75435,Debit,01-03-2025,01-02-2025,4,6,Late delivery,1,Standard Class,1,0.170000002,71,South Asia,Puerto Rico,Consumer
75490,Debit,01-03-2025,01-02-2025,4,6,Late delivery,1,Standard Class,1,0.119999997,72,South Asia,Puerto Rico,Consumer
75425,Debit,01-03-2025,01-02-2025,4,6,Late delivery,1,Standard Class,1,0.059999999,71,Southeast Asia,Puerto Rico,Consumer
75466,Cash,01-03-2025,01-05-2025,4,2,Advance shipping,0,Standard Class,1,0.01,71,South Asia,Puerto Rico,Corporate
75444,Payment,01-03-2025,01-05-2025,1,2,Late delivery,1,First Class,1,0.050000001,71,Oceania,EE. UU.,Corporate
75483,Cash,01-03-2025,01-03-2025,4,4,Shipping on time,0,Standard Class,1,0.25,72,Southeast Asia,EE. UU.,Consumer
75434,Cash,01-03-2025,01-01-2025,4,5,Late delivery,1,Standard Class,1,0.180000007,71,South Asia,EE. UU.,Consumer
75451,Cash,01-03-2025,01-05-2025,4,2,Advance shipping,0,Standard Class,1,0.200000003,71,Oceania,EE. UU.,Consumer
75461,Debit,01-03-2025,01-05-2025,1,2,Late delivery,1,First Class,1,0.059999999,71,Eastern Asia,EE. UU.,Consumer
75459,Debit,01-03-2025,01-05-2025,1,2,Late delivery,1,First Class,1,0.090000004,71,Eastern Asia,EE. UU.,Consumer
75492,Debit,01-03-2025,01-04-2025,2,3,Late delivery,1,Second Class,1,0.090000004,72,South Asia,EE. UU.,Corporate
75424,Cash,01-03-2025,01-01-2025,4,5,Late delivery,1,Standard Class,1,0.07,71,Oceania,EE. UU.,Home Office
75454,Cash,01-03-2025,01-01-2025,4,5,Late delivery,1,Standard Class,1,0.159999996,71,South Asia,EE. UU.,Home Office
75491,Debit,01-03-2025,01-05-2025,2,2,Shipping on time,0,Second Class,1,0.100000001,72,Southeast Asia,EE. UU.,Consumer
75463,Transfer,01-03-2025,01-05-2025,1,2,Shipping canceled,0,First Class,1,0.039999999,71,Eastern Asia,EE. UU.,Corporate
75465,Transfer,01-03-2025,01-02-2025,4,6,Late delivery,1,Standard Class,1,0.02,71,Oceania,EE. UU.,Corporate
75448,Payment,01-03-2025,01-03-2025,4,4,Shipping on time,0,Standard Class,1,0.01,71,Southeast Asia,EE. UU.,Consumer
75447,Payment,01-03-2025,01-04-2025,4,3,Advance shipping,0,Standard Class,1,0.02,71,Southeast Asia,EE. UU.,Consumer
75433,Payment,01-03-2025,01-03-2025,4,4,Shipping on time,0,Standard Class,1,0.200000003,71,Eastern Asia,EE. UU.,Consumer
75450,Payment,01-03-2025,01-02-2025,4,6,Late delivery,1,Standard Class,1,0.25,71,Oceania,EE. UU.,Consumer
75468,Payment,01-03-2025,01-03-2025,4,4,Shipping on time,0,Standard Class,1,0.25,71,South Asia,EE. UU.,Consumer
75445,Transfer,01-03-2025,01-05-2025,1,2,Late delivery,1,First Class,1,0.039999999,71,Oceania,Puerto Rico,Corporate
75487,Debit,01-03-2025,01-04-2025,4,3,Advance shipping,0,Standard Class,1,0.159999996,72,Eastern Asia,EE. UU.,Consumer
75482,Debit,01-03-2025,01-04-2025,4,3,Advance shipping,0,Standard Class,1,0.029999999,71,Southeast Asia,EE. UU.,Consumer
75476,Debit,01-03-2025,01-05-2025,4,2,Advance shipping,0,Standard Class,1,0.100000001,71,Southeast Asia,EE. UU.,Consumer
75438,Debit,01-03-2025,01-03-2025,4,4,Shipping on time,0,Standard Class,1,0.129999995,71,Eastern Asia,EE. UU.,Consumer
75474,Debit,01-03-2025,01-01-2025,4,5,Late delivery,1,Standard Class,1,0.129999995,71,Southeast Asia,EE. UU.,Consumer
75431,Transfer,01-03-2025,01-05-2025,1,2,Late delivery,1,First Class,1,0,71,Oceania,EE. UU.,Consumer
75443,Transfer,01-03-2025,01-03-2025,2,4,Late delivery,1,Second Class,1,0.059999999,71,Oceania,EE. UU.,Consumer
75479,Transfer,01-03-2025,01-01-2025,2,5,Late delivery,1,Second Class,1,0.059999999,71,South Asia,EE. UU.,Consumer
75453,Transfer,01-03-2025,01-03-2025,4,4,Shipping on time,0,Standard Class,1,0.170000002,71,South Asia,Puerto Rico,Corporate
75439,Payment,01-03-2025,01-03-2025,0,0,Shipping on time,0,Same Day,1,0.119999997,71,Eastern Asia,Puerto Rico,Consumer
75432,Transfer,01-03-2025,01-04-2025,4,3,Shipping canceled,0,Standard Class,1,0.25,71,Oceania,EE. UU.,Consumer
75470,Transfer,01-03-2025,01-02-2025,4,6,Late delivery,1,Standard Class,1,0.180000007,71,Southeast Asia,EE. UU.,Consumer
75486,Transfer,01-03-2025,01-05-2025,4,2,Advance shipping,0,Standard Class,1,0.170000002,72,Eastern Asia,EE. UU.,Consumer
75484,Transfer,01-03-2025,01-01-2025,4,5,Late delivery,1,Standard Class,1,0.200000003,72,Southeast Asia,EE. UU.,Consumer
75426,Transfer,01-03-2025,01-05-2025,4,2,Advance shipping,0,Standard Class,1,0.050000001,71,Southeast Asia,EE. UU.,Consumer
75436,Transfer,01-03-2025,01-05-2025,4,2,Advance shipping,0,Standard Class,1,0.159999996,71,South Asia,EE. UU.,Consumer
75456,Cash,01-03-2025,01-05-2025,4,2,Advance shipping,0,Standard Class,1,0.129999995,71,South Asia,Puerto Rico,Home Office
75485,Debit,01-03-2025,01-05-2025,1,2,Late delivery,1,First Class,1,0.180000007,72,South Asia,Puerto Rico,Home Office
75458,Debit,01-03-2025,01-05-2025,1,2,Late delivery,1,First Class,1,0.100000001,71,Oceania,Puerto Rico,Home Office
75488,Debit,01-03-2025,01-03-2025,4,4,Shipping on time,0,Standard Class,1,0.150000006,72,Eastern Asia,Puerto Rico,Home Office
75449,Debit,01-03-2025,01-01-2025,4,5,Late delivery,1,Standard Class,1,0,71,South Asia,Puerto Rico,Home Office
75460,Payment,01-03-2025,01-05-2025,1,2,Late delivery,1,First Class,1,0.07,71,Eastern Asia,Puerto Rico,Home Office
75437,Payment,01-03-2025,01-04-2025,4,3,Advance shipping,0,Standard Class,1,0.150000006,71,South Asia,Puerto Rico,Consumer
75471,Payment,01-03-2025,01-05-2025,4,2,Advance shipping,0,Standard Class,1,0.170000002,71,Southeast Asia,Puerto Rico,Consumer
75469,Payment,01-03-2025,01-01-2025,4,5,Late delivery,1,Standard Class,1,0.200000003,71,Eastern Asia,Puerto Rico,Consumer
75446,Transfer,01-03-2025,01-05-2025,1,2,Late delivery,1,First Class,1,0.029999999,71,Oceania,Puerto Rico,Consumer
75464,Transfer,01-03-2025,01-05-2025,1,2,Late delivery,1,First Class,1,0.029999999,71,South Asia,Puerto Rico,Consumer
75440,Transfer,01-03-2025,01-03-2025,0,0,Shipping on time,0,Same Day,1,0.100000001,71,Southeast Asia,Puerto Rico,Consumer
75430,Transfer,01-03-2025,01-02-2025,2,6,Shipping canceled,0,Second Class,1,0.01,71,Southeast Asia,Puerto Rico,Consumer
75473,Transfer,01-03-2025,01-03-2025,4,4,Shipping canceled,0,Standard Class,1,0.150000006,71,Southeast Asia,Puerto Rico,Consumer
75475,Transfer,01-03-2025,01-02-2025,4,6,Late delivery,1,Standard Class,1,0.119999997,71,Southeast Asia,Puerto Rico,Consumer
75452,Transfer,01-03-2025,01-04-2025,4,3,Advance shipping,0,Standard Class,1,0.180000007,71,South Asia,Puerto Rico,Consumer
75455,Debit,01-03-2025,01-02-2025,4,6,Late delivery,1,Standard Class,1,0.150000006,71,South Asia,EE. UU.,Home Office
75462,Payment,01-03-2025,01-05-2025,1,2,Late delivery,1,First Class,1,0.050000001,71,South Asia,EE. UU.,Home Office
75457,Payment,01-03-2025,01-05-2025,1,2,Late delivery,1,First Class,1,0.119999997,71,Oceania,EE. UU.,Home Office
75489,Payment,01-03-2025,01-01-2025,4,5,Late delivery,1,Standard Class,1,0.129999995,72,Southeast Asia,EE. UU.,Home Office
75481,Transfer,01-03-2025,01-05-2025,2,2,Shipping on time,0,Second Class,1,0.039999999,71,Southeast Asia,EE. UU.,Home Office
75442,Cash,01-03-2025,01-05-2025,1,2,Late delivery,1,First Class,1,0.07,71,Southeast Asia,Puerto Rico,Consumer
75428,Cash,01-03-2025,01-03-2025,2,4,Late delivery,1,Second Class,1,0.029999999,71,Southeast Asia,Puerto Rico,Consumer
75467,Cash,01-03-2025,01-04-2025,4,3,Advance shipping,0,Standard Class,1,0,71,South Asia,Puerto Rico,Consumer
75478,Debit,01-03-2025,01-05-2025,1,2,Late delivery,1,First Class,1,0.07,71,Eastern Asia,Puerto Rico,Consumer
75257,Debit,01-03-2025,01-03-2025,2,3,Late delivery,1,Second Class,1,0,69,Eastern Asia,Puerto Rico,Consumer
75233,Cash,01-03-2025,01-02-2025,2,4,Late delivery,1,Second Class,1,0.059999999,69,South Asia,Puerto Rico,Corporate
75246,Cash,01-03-2025,01-05-2025,4,2,Advance shipping,0,Standard Class,1,0.129999995,69,Eastern Asia,Puerto Rico,Corporate
75260,Payment,01-03-2025,01-05-2025,1,2,Late delivery,1,First Class,1,0.180000007,69,Southeast Asia,EE. UU.,Consumer
75242,Debit,01-03-2025,01-03-2025,4,3,Advance shipping,0,Standard Class,1,0.180000007,69,South Asia,Puerto Rico,Consumer
75229,Debit,01-03-2025,01-05-2025,4,5,Late delivery,1,Standard Class,1,0.119999997,69,Southeast Asia,Puerto Rico,Consumer
75221,Cash,01-03-2025,01-05-2025,4,2,Advance shipping,0,Standard Class,1,0,69,Eastern Asia,EE. UU.,Corporate
75279,Debit,01-03-2025,01-05-2025,1,2,Late delivery,1,First Class,1,0.170000002,69,Oceania,EE. UU.,Corporate
75236,Debit,01-03-2025,01-05-2025,1,2,Late delivery,1,First Class,1,0.029999999,69,Oceania,Puerto Rico,Corporate
75270,Debit,01-03-2025,01-04-2025,4,6,Late delivery,1,Standard Class,1,0.050000001,69,South Asia,Puerto Rico,Corporate
75247,Debit,01-03-2025,01-03-2025,4,3,Advance shipping,0,Standard Class,1,0.119999997,69,Southeast Asia,Puerto Rico,Corporate
75256,Debit,01-03-2025,01-05-2025,1,2,Late delivery,1,First Class,1,0.01,69,Eastern Asia,EE. UU.,Consumer
75273,Payment,01-03-2025,01-02-2025,4,4,Shipping on time,0,Standard Class,1,0.02,69,Southeast Asia,EE. UU.,Corporate
75263,Payment,01-03-2025,01-02-2025,4,4,Shipping on time,0,Standard Class,1,0.150000006,69,South Asia,EE. UU.,Corporate
75254,Debit,01-03-2025,01-04-2025,0,1,Late delivery,1,Same Day,1,0.029999999,69,Eastern Asia,EE. UU.,Corporate
75219,Debit,01-03-2025,01-05-2025,2,5,Late delivery,1,Second Class,1,0.02,69,Eastern Asia,EE. UU.,Corporate
75245,Debit,01-03-2025,01-04-2025,4,6,Late delivery,1,Standard Class,1,0.150000006,69,Southeast Asia,EE. UU.,Corporate
75237,Cash,01-03-2025,01-03-2025,2,3,Late delivery,1,Second Class,1,0.02,69,South Asia,EE. UU.,Home Office
75235,Debit,01-03-2025,01-04-2025,2,6,Late delivery,1,Second Class,1,0.039999999,69,Oceania,EE. UU.,Consumer
75277,Debit,01-03-2025,01-03-2025,2,3,Late delivery,1,Second Class,1,0.200000003,69,Southeast Asia,EE. UU.,Consumer
75266,Payment,01-03-2025,01-05-2025,2,2,Shipping on time,0,Second Class,1,0.100000001,69,Oceania,Puerto Rico,Corporate
75280,Transfer,01-03-2025,01-05-2025,1,2,Late delivery,1,First Class,1,0.159999996,69,Oceania,EE. UU.,Corporate
75267,Transfer,01-03-2025,01-03-2025,2,3,Late delivery,1,Second Class,1,0.090000004,69,South Asia,EE. UU.,Corporate
75269,Transfer,01-03-2025,01-05-2025,4,5,Late delivery,1,Standard Class,1,0.059999999,69,South Asia,EE. UU.,Corporate
75268,Transfer,01-03-2025,01-02-2025,4,4,Shipping on time,0,Standard Class,1,0.07,69,South Asia,EE. UU.,Corporate
75231,Transfer,01-03-2025,01-05-2025,4,2,Advance shipping,0,Standard Class,1,0.090000004,69,Oceania,EE. UU.,Corporate
75230,Transfer,01-03-2025,01-04-2025,4,6,Late delivery,1,Standard Class,1,0.100000001,69,Oceania,EE. UU.,Corporate
75275,Payment,01-03-2025,01-04-2025,4,6,Late delivery,1,Standard Class,1,0,69,Southeast Asia,EE. UU.,Consumer
75226,Payment,01-03-2025,01-05-2025,4,2,Advance shipping,0,Standard Class,1,0.159999996,69,Southeast Asia,EE. UU.,Consumer
75241,Payment,01-03-2025,01-05-2025,4,2,Advance shipping,0,Standard Class,1,0.200000003,69,South Asia,EE. UU.,Consumer
75274,Payment,01-03-2025,01-05-2025,4,5,Late delivery,1,Standard Class,1,0.01,69,Southeast Asia,Puerto Rico,Corporate
75222,Payment,01-03-2025,01-03-2025,4,3,Advance shipping,0,Standard Class,1,0.25,69,Eastern Asia,Puerto Rico,Corporate
75286,Debit,01-03-2025,01-05-2025,4,2,Advance shipping,0,Standard Class,1,0.07,69,Oceania,EE. UU.,Consumer
75284,Debit,01-03-2025,01-05-2025,4,5,Late delivery,1,Standard Class,1,0.100000001,69,Oceania,EE. UU.,Consumer
75265,Debit,01-03-2025,01-04-2025,4,6,Late delivery,1,Standard Class,1,0.119999997,69,Oceania,EE. UU.,Consumer
75262,Debit,01-03-2025,01-03-2025,4,3,Advance shipping,0,Standard Class,1,0.159999996,69,South Asia,EE. UU.,Consumer
75243,Debit,01-03-2025,01-02-2025,4,4,Shipping on time,0,Standard Class,1,0.170000002,69,Eastern Asia,EE. UU.,Consumer
75281,Debit,01-03-2025,01-05-2025,1,2,Late delivery,1,First Class,1,0.150000006,69,Southeast Asia,EE. UU.,Home Office
75238,Debit,01-03-2025,01-05-2025,1,2,Late delivery,1,First Class,1,0.01,69,South Asia,EE. UU.,Home Office
75239,Transfer,01-03-2025,01-05-2025,1,2,Late delivery,1,First Class,1,0,69,Eastern Asia,EE. UU.,Consumer
75234,Transfer,01-03-2025,01-05-2025,2,5,Late delivery,1,Second Class,1,0.050000001,69,South Asia,EE. UU.,Consumer
75232,Transfer,01-03-2025,01-03-2025,2,3,Late delivery,1,Second Class,1,0.07,69,South Asia,EE. UU.,Consumer
75258,Transfer,01-03-2025,01-02-2025,2,4,Late delivery,1,Second Class,1,0.25,69,Eastern Asia,EE. UU.,Consumer
75278,Transfer,01-03-2025,01-02-2025,2,4,Shipping canceled,0,Second Class,1,0.180000007,69,South Asia,Puerto Rico,Corporate
75272,Transfer,01-03-2025,01-03-2025,4,3,Advance shipping,0,Standard Class,1,0.029999999,69,Southeast Asia,Puerto Rico,Corporate
75220,Transfer,01-03-2025,01-04-2025,4,6,Late delivery,1,Standard Class,1,0.01,69,Eastern Asia,Puerto Rico,Corporate
75227,Payment,01-03-2025,01-03-2025,4,3,Advance shipping,0,Standard Class,1,0.150000006,69,Southeast Asia,Puerto Rico,Consumer
75244,Payment,01-03-2025,01-05-2025,4,5,Late delivery,1,Standard Class,1,0.159999996,69,Eastern Asia,Puerto Rico,Consumer
75271,Transfer,01-03-2025,01-05-2025,4,2,Advance shipping,0,Standard Class,1,0.039999999,69,South Asia,EE. UU.,Consumer
75228,Transfer,01-03-2025,01-02-2025,4,4,Shipping on time,0,Standard Class,1,0.129999995,69,Southeast Asia,EE. UU.,Consumer
75240,Transfer,01-03-2025,01-04-2025,4,6,Late delivery,1,Standard Class,1,0.25,69,Eastern Asia,EE. UU.,Consumer
75248,Debit,01-03-2025,01-02-2025,4,4,Shipping on time,0,Standard Class,1,0.100000001,69,Southeast Asia,Puerto Rico,Home Office
75224,Debit,01-03-2025,01-05-2025,4,5,Late delivery,1,Standard Class,1,0.180000007,69,Southeast Asia,Puerto Rico,Home Office
75253,Transfer,01-03-2025,01-04-2025,0,1,Late delivery,1,Same Day,1,0.039999999,69,Eastern Asia,Puerto Rico,Consumer
75251,Transfer,01-03-2025,01-05-2025,4,2,Advance shipping,0,Standard Class,1,0.059999999,69,Eastern Asia,Puerto Rico,Consumer
75261,Transfer,01-03-2025,01-05-2025,4,2,Advance shipping,0,Standard Class,1,0.170000002,69,South Asia,Puerto Rico,Consumer
75285,Transfer,01-03-2025,01-04-2025,4,6,Shipping canceled,0,Standard Class,1,0.090000004,69,Oceania,Puerto Rico,Consumer
75250,Debit,01-03-2025,01-04-2025,4,6,Late delivery,1,Standard Class,1,0.07,69,Eastern Asia,EE. UU.,Home Office
75249,Debit,01-03-2025,01-05-2025,4,5,Late delivery,1,Standard Class,1,0.090000004,69,Eastern Asia,EE. UU.,Home Office
75264,Debit,01-03-2025,01-05-2025,4,5,Late delivery,1,Standard Class,1,0.129999995,69,South Asia,EE. UU.,Home Office
75223,Payment,01-03-2025,01-02-2025,2,4,Late delivery,1,Second Class,1,0.200000003,69,Southeast Asia,EE. UU.,Home Office
75283,Payment,01-03-2025,01-02-2025,4,4,Shipping on time,0,Standard Class,1,0.119999997,69,Oceania,EE. UU.,Home Office
75252,Transfer,01-03-2025,01-03-2025,0,0,Shipping on time,0,Same Day,1,0.050000001,69,Eastern Asia,EE. UU.,Home Office
75282,Transfer,01-03-2025,01-03-2025,4,3,Advance shipping,0,Standard Class,1,0.129999995,69,Southeast Asia,EE. UU.,Home Office
75225,Transfer,01-03-2025,01-04-2025,4,6,Late delivery,1,Standard Class,1,0.170000002,69,Southeast Asia,EE. UU.,Home Office
75259,Cash,01-03-2025,01-05-2025,1,2,Late delivery,1,First Class,1,0.200000003,69,Southeast Asia,Puerto Rico,Consumer
75276,Cash,01-03-2025,01-05-2025,4,2,Advance shipping,0,Standard Class,1,0.25,69,Southeast Asia,Puerto Rico,Consumer
75255,Debit,01-03-2025,01-05-2025,1,2,Late delivery,1,First Class,1,0.02,69,Eastern Asia,Puerto Rico,Consumer
75653,Payment,01-04-2025,13-01-2025,4,4,Shipping on time,0,Standard Class,1,0.100000001,72,Eastern Asia,Puerto Rico,Home Office
75637,Debit,01-04-2025,01-02-2025,2,3,Late delivery,1,Second Class,1,0.07,72,Oceania,Puerto Rico,Consumer
75686,Cash,01-04-2025,01-03-2025,0,1,Late delivery,1,Same Day,1,0.150000006,72,Oceania,Puerto Rico,Corporate
75634,Cash,01-04-2025,14-01-2025,2,5,Late delivery,1,Second Class,1,0.119999997,72,South Asia,EE. UU.,Consumer
